Name,DisseminationURL
PT-TT-SNI-DGE-1-3835_m0060.TIF,vault://0CF522BC1383BCE26C2048C15E6795B7
PT-TT-SNI-DGE-1-3835_m0061.TIF,vault://08752E9C196478EC96DC410948755381
PT-TT-SNI-DGE-1-3835_m0062.TIF,vault://21791B99255EEC41E4D6664E36F2A26C
PT-TT-SNI-DGE-1-3835_m0063.TIF,vault://B3954037B2B0366FDEC2F69AE1AA7474
PT-TT-SNI-DGE-1-3835_m0064.TIF,vault://5F59A7B1F9DF0ED73399FC584C4BCC2B
PT-TT-SNI-DGE-1-3835_m0065.TIF,vault://701FA764FB377C182F20C6677FE46410
PT-TT-SNI-DGE-1-3835_m0066.TIF,vault://5AD1A7BC5FF496B82CA098A2B383D5DD
PT-TT-SNI-DGE-1-3835_m0067.TIF,vault://E8E8B5647796366E2320D9683E52E70C
PT-TT-SNI-DGE-1-3835_m0068.TIF,vault://BA99DDDA5EE8EDE855684CAB85B6F8BF
PT-TT-SNI-DGE-1-3835_m0069.TIF,vault://55EE38470B6DC7D6610D6F43E59E5741
PT-TT-SNI-DGE-1-3835_m0070.TIF,vault://A7A8B5A69DCE46054CE8CACE30DA3BB9
PT-TT-SNI-DGE-1-3835_m0071.TIF,vault://731AE298DED9B02A5AA80ED2D5D0ABCE
PT-TT-SNI-DGE-1-3835_m0072.TIF,vault://E16232438508996E22EEB85D846858C6
PT-TT-SNI-DGE-1-3835_m0073.TIF,vault://A4CC4134ACD7FA3E158457F65327BC70
PT-TT-SNI-DGE-1-3835_m0074.TIF,vault://E64D88E0F5C8BD4B193464BBC71E906D
PT-TT-SNI-DGE-1-3835_m0075.TIF,vault://5DCAB372B19D03D062E8B1CF2B42F173
PT-TT-SNI-DGE-1-3835_m0076.TIF,vault://6D63F042D4FA7BE4AEAA9D531417D44E
PT-TT-SNI-DGE-1-3835_m0077.TIF,vault://EC7041842444786608ECF57F27BBB682
PT-TT-SNI-DGE-1-3835_m0078.TIF,vault://5519DAF2E1647426339C54A27E4AAC44
PT-TT-SNI-DGE-1-3835_m0079.TIF,vault://DB72847F368FEEB204B0E69ADE9B4B9F
PT-TT-SNI-DGE-1-3835_m0080.TIF,vault://C577934083C284246C672CF4A09755FB
PT-TT-SNI-DGE-1-3835_m0081.TIF,vault://697E34BD53686FA6E1B568B0D81E52E6
PT-TT-SNI-DGE-1-3835_m0082.TIF,vault://FE9F05C1C75884A1A33D3808BA54E226
PT-TT-SNI-DGE-1-3835_m0083.TIF,vault://DAA69B9084D79F0C8810E55C0CC879B7
PT-TT-SNI-DGE-1-3835_m0084.TIF,vault://DABD4E7505E8CFEBF424C7876FF446E5
PT-TT-SNI-DGE-1-3835_m0085.TIF,vault://91274815866B93429B05A139E187BD25
PT-TT-SNI-DGE-1-3835_m0086.TIF,vault://B1FB896A82A9E3F1F35DF5CA8AD24069
PT-TT-SNI-DGE-1-3835_m0087.TIF,vault://3A7BABF2B35FB707FE62DFCFF0191C64
PT-TT-SNI-DGE-1-3835_m0088.TIF,vault://DC74337B86D694A4819001219E7FCBA6
PT-TT-SNI-DGE-1-3835_m0089.TIF,vault://71A93764C25A217B0ACF2530DBE4A724
PT-TT-SNI-DGE-1-3835_m0090.TIF,vault://D8D2C9CB0D21941A436E0DF6C03BCE64
PT-TT-SNI-DGE-1-3835_m0091.TIF,vault://854310C705036721608040FC99534A5D
PT-TT-SNI-DGE-1-3835_m0092.TIF,vault://346606D860302EBA7BBE80BC5985E766
PT-TT-SNI-DGE-1-3835_m0093.TIF,vault://BA45F1005BF3B68A3E01A00980ADF583
PT-TT-SNI-DGE-1-3835_m0094.TIF,vault://37D667B7C34481A106842D6ED1245DA8
PT-TT-SNI-DGE-1-3835_m0095.TIF,vault://1555D60D43B36D71BD1DB0665E585AA2
PT-TT-SNI-DGE-1-3835_m0096.TIF,vault://B58F0558CD0B8439BDA6FB52522DB612
PT-TT-SNI-DGE-1-3835_m0097.TIF,vault://A85ED44F027782C480B2BD3F61FFF075
PT-TT-SNI-DGE-1-3835_m0098.TIF,vault://238116B7C7FA62CD04AB3FFCDD9DF567
PT-TT-SNI-DGE-1-3835_m0099.TIF,vault://4F0DC8641384C2E4A90400BFA80810CD
PT-TT-SNI-DGE-1-3835_m0100.TIF,vault://A9EB1A3E5E89A3A0DC90A18351C77A9F
PT-TT-SNI-DGE-1-3835_m0101.TIF,vault://8A2073BF4405231A9DEE09C15C4E411A
PT-TT-SNI-DGE-1-3835_m0102.TIF,vault://0C4B91714548620C12E2DD0532860C5E
PT-TT-SNI-DGE-1-3835_m0103.TIF,vault://F2E8A07D2C4AA24DC74703F8D5BD4337
PT-TT-SNI-DGE-1-3835_m0104.TIF,vault://02F07F4F8C22009F06AB8F82A553BC69
PT-TT-SNI-DGE-1-3835_m0105.TIF,vault://5CA05AEFD3F520EC4300D42B271EB6CD
PT-TT-SNI-DGE-1-3835_m0106.TIF,vault://F5A805CB51DD030E48CB69D1360E0ACE
PT-TT-SNI-DGE-1-3835_m0107.TIF,vault://C829FD071A3530ACD54FCAA998039E3B
PT-TT-SNI-DGE-1-3835_m0108.TIF,vault://E182AD6974AB7CE18F0FC056E2D55114
PT-TT-SNI-DGE-1-3835_m0109.TIF,vault://564264EAAB5E1D67BAD6421C493C06A5
PT-TT-SNI-DGE-1-3835_m0110.TIF,vault://58BAEA61BF9001CE76EA373833FA1755
PT-TT-SNI-DGE-1-3835_m0111.TIF,vault://B521B05AFB50A524F33A9B297E7B5EEC
PT-TT-SNI-DGE-1-3835_m0112.TIF,vault://13E3ED435AAAB45D0D32CF6A5B12F500
PT-TT-SNI-DGE-1-3835_m0113.TIF,vault://5FF489D147B7DC8D1FABDD831B0DE954
PT-TT-SNI-DGE-1-3835_m0114.TIF,vault://097805A157F4B8CE3DF977C336A3F371
PT-TT-SNI-DGE-1-3835_m0115.TIF,vault://994E7F556B1D88B05FB79E5850F9A094
PT-TT-SNI-DGE-1-3835_m0116.TIF,vault://73E65B0A72B55004926A601D1E6CB81E
PT-TT-SNI-DGE-1-3835_m0117.TIF,vault://3B5378F24FAB08F3256DF11B6F6FE5B6
PT-TT-SNI-DGE-1-4370_m0001.TIF,vault://F08521B795733F822885B81096153DF5
PT-TT-SNI-DGE-1-4370_m0002.TIF,vault://E5F15E43A492F6B95136B889E1CA8630
PT-TT-SNI-DGE-1-4370_m0003.TIF,vault://70FE0690A7AAC714AC787D2FF1D29421
PT-TT-SNI-DGE-1-4370_m0004.TIF,vault://3CDEC998F880E27D1841DDC7BC3535BF
PT-TT-SNI-DGE-1-4370_m0005.TIF,vault://E806A92FB2533F251565426433940940
PT-TT-SNI-DGE-1-4370_m0006.TIF,vault://CBC4B56482615488056F4040D744B099
PT-TT-SNI-DGE-1-4370_m0007.TIF,vault://5C244A7CE192101EB92D2B72C0F89E36
PT-TT-SNI-DGE-1-4370_m0008.TIF,vault://DA8293FF42217C4D22D131387A39557C
PT-TT-SNI-DGE-1-4370_m0009.TIF,vault://5692DE532DF7522FD36D8A02552B706C
PT-TT-SNI-DGE-1-4370_m0010.TIF,vault://6EDD059D89EEEB47A1C20732EC79DBE5
PT-TT-SNI-DGE-1-4370_m0011.TIF,vault://1248A3B4FA569CBA9DDCEF6871F1854D
PT-TT-SNI-DGE-1-4370_m0012.TIF,vault://2377AC4FA10B440DD1BD3665D94708B9
PT-TT-SNI-DGE-1-4370_m0013.TIF,vault://8BB39CC430018F8ECB9B5B7B455591F1
